Crop_Type,Region,Soil_Type,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Organic_Carbon,Moisture_Content,Rainfall_mm,Temperature_C,Plant_Age_Weeks,Fertilizer_Type,Recommended_Quantity_kg_per_acre,Application_Timing,NPK_Ratio,Fertility_Index,Temperature_Rainfall_Index,pH_Category
-0.12477127375061618,-1.1087996583648014,-0.09480527783919968,0.9417327557626801,1.5335935590132728,-1.2393085261012868,1.6761780749676742,1.1000895988189465,-0.4890584816949115,-0.048887804912918255,0.11408563647821794,0.8659800255448761,Potash,42.78,-1.332212363255766,0.016159610383079104,0.9842215435105972,-0.31076962851709833,-0.4864234396312205
-0.4802449881398361,-0.6712307324118412,-0.8130270796513177,0.276136150193573,-0.8291627760552785,-0.5503829524894917,-0.2631906441517514,-1.432336188036898,0.5050137931004558,0.4636220747683631,1.075512989802113,-0.23717924266515691,Urea,110.67,-0.4399066946316763,-0.5184838066416252,-1.3061128578994103,-0.3151300141118613,0.4093839998369573
1.6525972981954835,-1.1087996583648014,0.6234165239729184,-0.2079341084021419,-1.6561362074855561,-0.36646164550715726,-1.5347311467051503,1.6564558701736398,-1.6957879938834348,-1.6426752592110072,0.46918216259638623,0.498260269474865,Potash,152.42,0.45239897399241336,-0.5703224385222548,1.302568458015698,3.356430004597998,1.3051914393051351
-1.5466661313074959,-1.546368584317762,-1.5312488814634357,1.6332616966137015,-1.4440336435128167,1.7677269103026851,-0.6741405957485571,-0.1853083384487928,1.5412162753039016,0.7328474569486303,-0.7982176914933615,1.233699781614887,Potash,182.19,-0.4399066946316763,-1.0475660887788272,0.10703228468569782,-0.7435573270336683,-0.4864234396312205
0.5861761550278237,-0.23366180645888077,-1.5312488814634357,-1.2538716314393106,0.5035802861464779,0.25310377420028274,1.627814765263948,1.6756409140134567,0.832024450601253,0.052037217547395695,1.5569284382548079,-1.34033851087519,Mixed,187.57,1.344704642616503,-0.5506011667162078,1.7940645782298212,-0.016378069792523233,-1.3822308790993982
-1.191192416918276,0.64147604544704,0.6234165239729184,0.33664493251803757,1.1438964899557174,0.3158396437429858,-0.937513362306564,0.5437233274642537,1.3757047462007377,0.91273842471676,-0.5736507184542038,-0.7887588767701734,Urea,177.61,0.45239897399241336,1.249065172584944,0.7889362529980396,-0.7382321288799333,0.4093839998369573
0.23070244063860373,-0.23366180645888077,-0.8130270796513177,-0.19064588488086598,-0.7155301781011074,-0.852762050409601,-1.119497587677443,-0.722489565963669,0.8079500463680652,1.4678260482484862,1.5723674176512499,-0.23717924266515691,Mixed,98.12,0.45239897399241336,0.2762479031319811,-0.5553619139692891,-0.5178981773980245,1.3051914393051351
0.5861761550278237,1.5166138973529608,-1.5312488814634357,1.5208882437254099,-0.06737123363552194,0.33766081575783913,1.5956186190897532,-0.2620485138080609,0.10277062237094817,1.7141856050275883,-1.5477099640115515,0.31440039143985954,Potash,163.13,0.45239897399241336,-0.7687071852680344,-0.23701499946418783,-0.9841318835404731,-0.4864234396312205
0.5861761550278237,-0.6712307324118412,1.3416383257850364,1.3825824555552055,-0.8640194011945947,-0.46660523850389446,0.6985483145280639,0.21757758218736425,-1.535291965662185,1.1069796691159657,1.5035937821580085,-0.604898998735168,DAP,153.93,-1.332212363255766,-0.8623333454950991,-0.0743710543398962,-0.4421594117137058,-0.4864234396312205
0.23070244063860373,0.2039071194940796,0.6234165239729184,0.34528904427867513,0.05079272558676013,1.372997495105429,1.131745388588584,1.2343849056976657,-1.0287263765888646,-1.0697680614011318,0.02566239084404961,-1.34033851087519,Potash,123.28,-0.4399066946316763,-0.7029991315916662,1.014611761630707,0.6014132728568837,0.4093839998369573
1.2971235838062636,-1.546368584317762,-0.09480527783919968,-0.19064588488086598,1.6805142339754908,-1.4037466437846449,1.274209880887275,1.2151998618578486,-1.6175461801255757,0.807713323218996,-1.4859540464257832,1.4175596596498925,Mixed,157.48,1.344704642616503,0.2903820918955164,0.8857347255287596,-0.8778268121492514,1.3051914393051351
-1.191192416918276,1.5166138973529608,-1.5312488814634357,0.8120710793531142,0.6940717425328413,-1.4618065478955942,-0.17807121907319273,-0.5498241714053158,-0.5953871003914896,-0.521540185489755,0.311985281468976,0.6821201475098705,DAP,73.54,1.344704642616503,0.7523582649775628,-0.6489712895367882,0.04310693220087523,0.4093839998369573
-0.835718702529056,0.2039071194940796,0.6234165239729184,-0.7698013728435957,0.5959503427656662,0.3189569540308219,1.3347331084593668,0.2367626260271813,1.784969618164925,-0.8832933128709425,-0.9385720496428352,-0.4210391207001624,Potash,106.25,-0.4399066946316763,-0.44390607870264254,0.5653242776945149,-0.08367287635522497,1.3051914393051351
1.6525972981954835,-1.546368584317762,-1.5312488814634357,-1.5823478783435454,-1.3056528417097313,-0.27411132823001066,-0.30367764341801345,0.4286130644253515,0.7327175331393543,0.35221031169303224,-0.8936586550350036,-1.708058266945201,Mixed,160.39,1.344704642616503,-0.8660149161066684,0.5561321746828769,-0.678762173608743,-1.3822308790993982
0.5861761550278237,-0.6712307324118412,0.6234165239729184,1.6073293613317872,-1.5011985087412958,0.7226486363056067,-1.529065730425571,-1.6817417579545193,0.1780031355996591,-1.3022504275919409,0.5547983210675657,1.233699781614887,Potash,101.12,-1.332212363255766,-0.6585788507482638,-1.6111406027345874,1.472084106798794,-0.4864234396312205
-0.12477127375061618,-0.6712307324118412,-1.5312488814634357,0.4663066089276035,0.29095487279664906,-1.2794438960571775,1.27199898672939,1.2535699495374826,-0.8190784397248568,1.6742886820862455,-1.6740288863460777,-0.7887588767701734,DAP,172.39,-0.4399066946316763,-0.382906839339536,1.0725782887857311,-0.9979261868050389,0.4093839998369573
-1.5466661313074959,1.0790449714000003,-0.8130270796513177,-0.5364103553063766,-1.4961442980960948,1.260384660957347,0.8897906591850846,0.7931288973818745,-0.0757812090251926,-0.3548167792457445,0.3695305683102602,0.8659800255448761,Compost,132.95,0.45239897399241336,-1.2805887976211299,0.7613599439631249,-0.06643245027558402,1.3051914393051351
-0.835718702529056,1.0790449714000003,-0.8130270796513177,1.2529207791456396,1.3352593619705635,-0.7265109837522358,-1.5029495431855586,1.2151998618578486,0.9935235789988858,-0.6932309951829844,1.615877268677587,0.31440039143985954,Urea,146.7,1.344704642616503,3.492140072414591,1.3740417487796601,0.6718740494967076,-0.4864234396312205
0.9416498694170437,-1.546368584317762,1.3416383257850364,-1.5650596548222695,-1.520543935693616,1.3609179177400643,-0.8128742041558179,-1.067820355080375,-1.2985603240358412,0.6074008079374119,0.6712924383316291,0.498260269474865,Potash,34.05,0.45239897399241336,-1.0293655008296239,-1.286978276120082,-0.4425301848070747,-1.3822308790993982
-0.835718702529056,-1.1087996583648014,-0.09480527783919968,0.8898680851988539,-1.3697890319660733,1.0597078111778935,1.6123385061587554,0.2559476698669983,-0.3576523585887628,-0.6439906228966827,-0.7378653174890878,-1.5241983889101953,Compost,76.79,-0.4399066946316763,-1.292212879334541,0.18338301786399844,-0.21018327644153242,-0.4864234396312205
-0.4802449881398361,0.2039071194940796,1.3416383257850364,-1.3835333078488765,0.5875847527322304,0.47677078735252826,-0.3181866363291315,-1.6433716702748853,0.04358771196436224,-0.011080345327198994,1.2762197219558604,-1.708058266945201,Compost,184.56,-1.332212363255766,0.2347911845803492,-1.5987594027597276,-0.046300108815110326,-1.3822308790993982
1.2971235838062636,0.64147604544704,-1.5312488814634357,0.3107125972361241,-0.6252515189902784,1.1719309815399956,-0.16895128067191867,0.35187288906608344,0.7838756421348779,-0.06067553214558732,0.5323416237636498,1.4175596596498925,Compost,135.03,0.45239897399241336,-0.658231133213527,0.49066188996733134,-0.20117981092523549,0.4093839998369573
1.6525972981954835,-1.546368584317762,-1.5312488814634357,1.2183443321030887,1.072788974671512,-0.2604730957207273,-1.664897540250608,0.8123139412216915,1.6204611892381438,0.2891321726553361,0.15057776959708083,1.0498399035798816,Mixed,184.32,-1.332212363255766,3.1311759658638167,1.0973406887354507,-0.4408233800795844,-0.4864234396312205
-0.835718702529056,1.5166138973529608,-0.09480527783919968,1.3480060085126553,-0.9539494940540306,-1.5249320812242766,0.6662139874690011,0.5245382836244367,0.4558618844576982,0.7727049560530747,-1.6866607785795305,0.8659800255448761,Potash,166.79,0.45239897399241336,-0.8052756448060383,0.5981532170217942,-0.9083180044179507,-0.4864234396312205
-0.12477127375061618,-1.546368584317762,1.3416383257850364,0.8034269675924766,0.7536765715210718,0.7561597218998456,1.2134102915454472,-0.28123355764787794,1.4830364650736985,-1.4381049695443788,-1.5406922461040775,-1.5241983889101953,DAP,48.49,-0.4399066946316763,-0.38983618819488697,0.0023548667164304113,0.4489756321285257,0.4093839998369573
-1.5466661313074959,1.0790449714000003,0.6234165239729184,1.140547326257349,-0.7845462958769537,-1.4154365573640308,1.6010076735995968,-0.39634382068677987,-0.41984456952449734,-0.5122755838185936,1.2846409834448291,1.4175596596498925,Compost,128.54,1.344704642616503,-0.9433586678244058,-0.46606719899908966,0.34514249440400974,-0.4864234396312205
-1.5466661313074959,0.64147604544704,-0.8130270796513177,1.0022415380871446,1.1618476519024654,-0.7027414928074849,-1.3521941977948004,-0.6073793029247669,-1.6506484859462085,0.6170202241406607,1.538682371695377,1.233699781614887,Mixed,134.49,1.344704642616503,2.752262027937385,-0.9025982950823963,-0.2833163026229338,-0.4864234396312205
1.6525972981954835,-1.546368584317762,-1.5312488814634357,-1.6601448841892852,-0.8092944997258683,1.5043141909805282,-1.2263114116802443,-0.703304522123852,1.7629014142845032,0.038199450796001136,0.7681369454547657,1.4175596596498925,Potash,198.61,-0.4399066946316763,-0.38802161916804756,-0.3580130901275882,-0.19527686451266887,-1.3822308790993982
-0.835718702529056,1.5166138973529608,-0.09480527783919968,-0.7784454846042334,1.7260021297822987,-0.3925691191677853,-0.9091862809086672,1.1960148180180317,-1.3497184330313645,0.8323926451174946,-0.5427727596613192,0.31440039143985954,Urea,117.93,-1.332212363255766,2.077581413930929,0.9170629133439345,-0.7177901743651449,1.3051914393051351
-0.12477127375061618,-0.6712307324118412,1.3416383257850364,-1.694721331231836,-0.2955078451723468,1.2479154198060027,-1.4715824823205705,-1.7009268017943364,-0.7929978351389037,0.33096086360470844,0.5070778392967445,1.4175596596498925,Urea,25.21,-1.332212363255766,0.2737679455167349,-1.8114909296004964,-0.38091474364894734,-1.3822308790993982
1.2971235838062636,-0.6712307324118412,-0.8130270796513177,-1.374889196088239,-0.7575324113939834,-0.8948457392953892,0.15632652230685773,0.5053532397846197,0.3575580671721825,0.9875648671502272,-0.20171166935809803,-0.604898998735168,Urea,101.73,0.45239897399241336,-0.5943766211750873,0.5610096170972154,-0.6903264342563233,-1.3822308790993982
-0.12477127375061618,-0.23366180645888077,-0.8130270796513177,-0.43268101417872346,-0.8490310523846886,1.5896505601100435,-1.5549055558958476,1.1192746426587634,0.10577992290009636,-1.6483128678875014,-0.3968042271858666,-1.34033851087519,Mixed,107.91,1.344704642616503,-0.23724835156133622,1.1142241432466224,2.470593373786166,1.3051914393051351
-0.4802449881398361,-1.546368584317762,-0.8130270796513177,0.45766249716696594,-1.3640376888180863,-1.4384267207368224,-0.8168814498169839,1.2343849056976657,-1.5433167670732475,-1.0428021569625168,-1.4494619133069198,-1.708058266945201,Mixed,31.56,-1.332212363255766,-0.48732428492908836,0.9183760709170256,-0.14738754177501343,0.4093839998369573
1.2971235838062636,-1.1087996583648014,-1.5312488814634357,0.5181712794914305,-0.9569123071908725,-1.014862185377082,-0.3950152083156225,0.6012784589837044,0.6705253222036202,-1.1660016472705172,0.987089744167945,0.498260269474865,Mixed,143.07,-1.332212363255766,-0.4678269336088888,0.7133358955757906,1.3088901921786906,0.4093839998369573
0.9416498694170437,0.64147604544704,1.3416383257850364,-0.8389542669286979,1.0846402272188798,-1.0900672960711297,-0.5217270797393853,1.6372708263338227,0.2602573500630498,0.2842830407168136,1.65236940179645,0.31440039143985954,Compost,178.61,1.344704642616503,1.3094775000687318,1.6496172451897921,-0.11938509059394187,1.3051914393051351
-0.4802449881398361,0.64147604544704,-0.09480527783919968,0.4144419383637773,-0.8371797998373212,-0.5745421072202221,0.255264035872195,0.9849793357800448,-1.1009495892884271,-0.32722009341675246,-0.9455897675503091,0.31440039143985954,Mixed,168.92,-0.4399066946316763,-0.7160462122805538,0.7572328773048383,-0.4608547001002978,0.4093839998369573
0.23070244063860373,1.5166138973529608,-0.8130270796513177,-1.573703766582907,0.3991846938542261,0.22699630053965472,-0.2747978384806454,1.4454203879356529,-0.14399202101922384,-0.11740643344261548,-1.3231429909723937,1.0498399035798816,Mixed,175.15,-0.4399066946316763,0.14622114867703082,1.38642294875452,-0.6445444715306367,-1.3822308790993982
-1.5466661313074959,1.5166138973529608,-0.09480527783919968,-1.357600972566963,0.03458439489697796,-1.0362936936059557,1.6723090101913767,-0.31960364532751173,-1.2213216104543647,-0.2751806287106529,-0.1989045821951086,-0.604898998735168,Potash,176.32,1.344704642616503,-0.637307839942278,-0.5409171806652863,-0.2771276041927095,-1.3822308790993982
-1.191192416918276,0.2039071194940796,-1.5312488814634357,0.526815391252068,-1.0247084430868427,0.38286181493146354,-0.7381183454423439,-0.7608596536433031,0.11882022519307318,-0.2722238409432609,-0.6087393079915723,0.6821201475098705,DAP,80.94,0.45239897399241336,-0.5927425718560396,-0.7217577378738415,-0.39229783725635314,0.4093839998369573
-1.191192416918276,1.5166138973529608,1.3416383257850364,1.3480060085126553,-1.5017213581183855,1.577181318958699,-0.12044979008332467,0.6588335905031554,1.570306180419003,-0.6990657230439713,-1.189806350730393,0.6821201475098705,DAP,79.12,0.45239897399241336,-1.1702363961468514,0.93788584057438,-0.3310524520983182,-0.4864234396312205
-0.4802449881398361,-0.6712307324118412,-0.8130270796513177,0.06867746793826662,-1.1207384453456588,1.5538014917999272,0.2874601820463901,0.39024297674571745,-1.5312795649566537,0.6544728691942928,1.4572768439686814,0.8659800255448761,Compost,135.96,-1.332212363255766,-1.0487632314440083,0.09521386652787737,-0.31196193951637785,0.4093839998369573
-0.835718702529056,-1.546368584317762,-0.8130270796513177,-1.3489568608063256,1.0743575228027813,0.6571851202610474,0.7371007814061771,0.21757758218736425,-1.438994348729435,0.17302897298907688,0.02706593442554407,-0.9726187548051789,Urea,76.25,1.344704642616503,-0.0784961330470042,-0.05636203619464582,-0.4252509202592866,-1.3822308790993982
-0.12477127375061618,0.2039071194940796,-0.8130270796513177,-1.539127319540356,-0.16218125401446207,0.8146092897967739,0.5422657337425939,1.5221605632949207,-1.6937817935306694,-0.8263258685525232,-0.10486716223496144,-1.708058266945201,Urea,160.82,0.45239897399241336,-0.5991878685968839,1.1716278885846076,0.19304517016242098,-1.3822308790993982
0.5861761550278237,-1.1087996583648014,-0.09480527783919968,-0.7265808140404071,1.6386862838083112,0.5508069066886376,1.4099035098274442,1.426235344095836,1.2553327250347999,0.8466640740747734,0.19408762062341803,-1.34033851087519,Compost,72.47,1.344704642616503,-0.07798215777791115,1.6293570997763862,-0.5934329738754253,1.3051914393051351
-0.835718702529056,-1.546368584317762,-0.09480527783919968,0.3798654913212262,-0.5248644385890476,-0.7307972853980105,1.137687166637899,-0.7800446974831199,1.7759417165774793,0.6180846677369218,-0.10627070581645591,0.8659800255448761,Potash,138.19,0.45239897399241336,-0.7801426712078332,-0.43061194452562834,-0.5911961682640176,0.4093839998369573
0.9416498694170437,0.2039071194940796,-0.09480527783919968,1.1319032144967114,-1.1430466854348211,-1.5787056836894504,-0.18760570012907057,-1.1637455742794602,0.28934725517815124,0.2763194256633041,0.13092815945615494,0.13054051340485406,DAP,134.1,0.45239897399241336,-0.615663340765195,-1.0838140401689773,-0.44046468385285753,-0.4864234396312205
0.23070244063860373,0.2039071194940796,-0.09480527783919968,0.35393315603931275,-1.1270126378707357,-0.18176101095286373,-1.4229428108471087,0.16002245066791318,1.611433287650698,1.1287416270839707,-0.20451875652108745,1.233699781614887,Potash,179.13,-1.332212363255766,-0.10377396637350855,0.457832950640052,-0.7169451280854795,0.4093839998369573
0.9416498694170437,-1.546368584317762,-0.09480527783919968,1.2788531144275532,0.04817847870131132,1.6352412230696476,0.13601393223129268,0.2559476698669983,0.21511784212582294,0.22510786153207446,-1.0452413618364356,-0.4210391207001624,Compost,134.27,1.344704642616503,-0.46414384553939325,0.2904991570404349,-0.6785683949560533,-0.4864234396312205
-0.12477127375061618,1.0790449714000003,0.6234165239729184,-1.4872626489765297,-1.3884373264156074,0.09412094952063783,1.616207570935054,1.3494951687365677,0.7277020322574405,1.5845206054682242,-0.7210227945111508,-1.1564786328401844,Potash,65.41,0.45239897399241336,-1.2683112384653379,1.4556451122503262,-0.8591310622316269,-1.3822308790993982
0.9416498694170437,1.0790449714000003,-0.8130270796513177,-1.1155658432691065,1.299705604328461,0.9486536321737294,0.3271180960034454,1.0041643796198618,1.7428394107568468,-1.205188941147686,1.4825406284355866,-1.5241983889101953,Potash,161.26,1.344704642616503,0.16421758917323856,1.307821088308063,1.6978861705619666,-1.3822308790993982
1.6525972981954835,0.2039071194940796,0.6234165239729184,-0.3894604553755348,-0.36243256543983404,-0.7405388800474985,0.8316165066557452,0.2367626260271813,1.4519403596058311,-0.8452098864269336,-0.7126015330221825,-0.23717924266515691,DAP,173.11,-1.332212363255766,-0.6196665303410834,0.5030430899421912,-0.029048004259497735,1.3051914393051351
0.5861761550278237,1.0790449714000003,0.6234165239729184,-0.23386644368405463,-0.9586551384478382,-1.2100837421528226,1.1111564367432831,-0.031827987730256614,-1.1450859970492708,0.06240568665171699,-0.38557587853390896,-0.23717924266515691,Mixed,142.28,0.45239897399241336,-0.9421088393210001,-0.24526913278076082,-0.4780532220860261,1.3051914393051351
-1.191192416918276,-0.6712307324118412,-0.09480527783919968,0.06867746793826662,1.2080326802120593,1.5331493111430126,-1.315852625074572,0.2367626260271813,-1.2504115155694664,1.7425707675945517,0.710591658613481,-0.604898998735168,Compost,194.72,1.344704642616503,1.2326238891972765,-0.002334981758895084,-0.6871898735399111,0.4093839998369573
-1.5466661313074959,1.0790449714000003,1.3416383257850364,-0.009119537907473078,-0.4671767239834792,1.4641788210246374,-1.3075617719825043,-0.895154960522022,-0.8070412376082632,0.35914890698717883,0.33865260951737564,0.8659800255448761,Mixed,57.96,-1.332212363255766,-0.06479479045665722,-1.026222700891979,-0.4260572091476603,1.3051914393051351
1.2971235838062636,-0.23366180645888077,-0.09480527783919968,-0.40674867889680993,-0.6289114646299065,-0.2674870438683587,-0.5022435749730271,-0.3771587768469628,-0.6264832058593568,1.0305762732065562,0.34567032742484943,-1.708058266945201,Compost,163.64,1.344704642616503,-0.3069641050117329,-0.4859521565344705,-0.6096303605627464,1.3051914393051351
0.23070244063860373,-1.1087996583648014,-1.5312488814634357,0.9763092028052311,-0.917524320783445,1.284154151902098,-1.4142374151004378,0.8890541165809597,1.4419093578420028,0.617335614835849,-0.8389204553567088,-0.9726187548051789,Urea,40.62,-1.332212363255766,-0.3172486853755331,1.1389865431963417,-0.7279942495029333,-0.4864234396312205
1.2971235838062636,-1.1087996583648014,-0.8130270796513177,-1.0637011727052794,-1.0100686605283298,1.0916602416282142,0.765427862804074,-0.14693825076915876,1.2613513260930969,0.09023891550210066,-0.9750641827616987,0.6821201475098705,Mixed,43.43,1.344704642616503,-1.0507888622048724,0.09221236350366892,-0.6248354314261332,-1.3822308790993982
-0.12477127375061618,1.0790449714000003,1.3416383257850364,-0.4672574612212745,-0.3324558678200221,0.791619126423982,0.6092834629034718,1.2919400372171168,-1.1791914030462864,-0.256178339325547,-1.1841921764044143,-0.4210391207001624,Potash,178.9,-1.332212363255766,-0.6941611475397802,1.0427508524826603,-0.558107732556262,1.3051914393051351
0.23070244063860373,1.0790449714000003,0.6234165239729184,1.4344471261190326,-0.06144560736183812,-0.48881607430472723,-1.4001429648439234,-1.2788558373183623,-1.4610625526098568,-0.8623198316409085,-0.7210227945111508,1.0498399035798816,Compost,135.79,-0.4399066946316763,1.2363648275097197,-1.523721827154518,-0.015273089385267535,-0.4864234396312205
-0.835718702529056,0.2039071194940796,-1.5312488814634357,1.4863117966828596,-0.9042788032305048,1.2389531527284734,1.1281526855820216,-1.6241866264350682,-0.7177653219101927,0.3264271223613741,-0.2087293872655718,-0.23717924266515691,DAP,130.95,-1.332212363255766,-1.0690160987213928,-1.7223838085693104,-0.528988042920227,-0.4864234396312205
-1.5466661313074959,0.64147604544704,-1.5312488814634357,-0.6747161434765802,0.9328396247371573,-0.3820481969463381,0.2681148581648995,0.8506840289013257,0.1549318315428544,-1.114829506976186,0.6867314177280711,1.4175596596498925,Urea,36.73,1.344704642616503,0.26213012556309845,0.8607847316400273,1.0232603651039969,1.3051914393051351
-0.4802449881398361,-0.6712307324118412,0.6234165239729184,-1.5304832077797184,0.8680063019780292,-1.2607400343301605,-0.6301990743606,0.7739438535420575,1.3285590379107448,0.477183874661468,0.9337550880711447,-1.1564786328401844,Mixed,180.63,-1.332212363255766,1.3620577831237959,1.0052320646800557,-0.3481724131838056,-1.3822308790993982
0.23070244063860373,-1.546368584317762,1.3416383257850364,-1.7033654429924738,1.6540231988696108,0.2819388943627675,-0.22063093161247208,-0.4347139083664139,0.5521595013904483,0.6922014811062146,1.716932406545208,0.6821201475098705,DAP,166.48,-1.332212363255766,0.8711318599779102,-0.32180745989807485,-0.27786486603638977,-1.3822308790993982
-0.12477127375061618,0.64147604544704,-0.09480527783919968,0.7256299617467361,0.806484358607136,0.8192852552285284,0.4890660930684951,-0.856784872842388,1.402788450963073,0.0450197745794521,-0.3911900528598878,-1.34033851087519,Urea,189.72,-1.332212363255766,-0.1253768959983314,-0.5754344654436828,-0.47283698221652976,0.4093839998369573
1.6525972981954835,-0.23366180645888077,-1.5312488814634357,-1.6860772194711986,0.9743190086529441,1.579519301674576,1.4369869632615306,1.2919400372171168,0.4618804855159949,-1.0955512507327902,-0.6536527025994039,0.498260269474865,Mixed,47.83,0.45239897399241336,-0.44432535599981804,1.3496545367079673,0.30950566738162466,-1.3822308790993982
0.5861761550278237,-0.23366180645888077,-0.09480527783919968,-0.5882750258702029,0.9033857764944352,-0.6158464685340513,0.759347903869891,-0.1085681630895247,-1.1681573011060757,-0.7539437040067668,0.7639263147102813,-1.34033851087519,Potash,139.61,-1.332212363255766,0.027170450320469056,-0.3246213689832699,0.4399151110588799,1.3051914393051351
1.2971235838062636,-0.23366180645888077,-0.09480527783919968,1.0454620968903332,-1.1074929277927188,-0.9992756339379012,0.09138150641899682,-0.664934434444218,1.2523234245056512,-1.6868299565373945,-1.3034933808314673,-0.23717924266515691,Mixed,151.48,-0.4399066946316763,-0.7796892472902548,-0.4159796172826124,1.7324035910772229,-0.4864234396312205
-1.5466661313074959,0.2039071194940796,0.6234165239729184,0.708341738225461,-0.2205661011228167,-0.10850421918871377,-0.21109645055659462,1.7523810893727247,1.4338845564309406,-0.9759787534194575,-1.0592767976513826,0.498260269474865,DAP,142.54,-0.4399066946316763,-0.21544413098589318,1.9816585172428445,-0.0396747576071112,0.4093839998369573
-0.835718702529056,-1.1087996583648014,0.6234165239729184,-0.42403690241808584,-0.35023274664107307,0.4397527276844741,-0.746547379419279,-1.451521231876715,1.6294890908255886,-1.4869116796247963,0.24882582030171288,-0.604898998735168,Potash,79.5,-0.4399066946316763,-0.10821962335833676,-1.1145794461671132,2.0321942918584583,1.3051914393051351
-0.835718702529056,-0.23366180645888077,-0.8130270796513177,-1.7292977782743872,0.08634648322886256,1.7213569197711223,-1.1895552963054121,-0.28123355764787794,0.89521976171337,1.4836350068448088,-1.0227846645325198,0.498260269474865,Urea,167.46,-1.332212363255766,0.20015567951995944,-0.10757518154520151,-0.8898502222663264,-1.3822308790993982
-0.835718702529056,-0.6712307324118412,1.3416383257850364,0.993597426326507,-1.0649678451227527,1.2183009720715587,-0.5416251271603469,1.1576447303383977,-0.2824198453600519,-0.9158574021491533,-0.3153986994591721,0.6821201475098705,Mixed,181.75,-0.4399066946316763,-0.8016464437687516,1.079144076651187,0.214068281462159,-0.4864234396312205
